molecule_chembl_id,target_chembl_id,standard_value,standard_units,standard_type
CHEMBL200102,CHEMBL4303,50.0,nM,IC50
CHEMBL510001,CHEMBL4303,80760.0,nM,IC50
CHEMBL449164,CHEMBL4303,5.0,nM,IC50
CHEMBL383824,CHEMBL4303,24.0,nM,IC50
CHEMBL414883,CHEMBL4303,20.0,nM,IC50
CHEMBL526127,CHEMBL4303,80.0,nM,IC50
CHEMBL491499,CHEMBL4303,90.0,nM,IC50
CHEMBL113690,CHEMBL4303,1000.0,nM,IC50
CHEMBL191635,CHEMBL4303,280.0,nM,IC50
CHEMBL365159,CHEMBL4303,300.0,nM,IC50
CHEMBL199532,CHEMBL4303,14.0,nM,IC50
CHEMBL381115,CHEMBL4303,90.0,nM,IC50
CHEMBL200001,CHEMBL4303,90.0,nM,IC50
CHEMBL213262,CHEMBL4303,180.0,nM,IC50
CHEMBL215947,CHEMBL4303,110.0,nM,IC50
CHEMBL215657,CHEMBL4303,110.0,nM,IC50
CHEMBL377371,CHEMBL4303,30.0,nM,IC50
CHEMBL212133,CHEMBL4303,28.0,nM,IC50
CHEMBL212850,CHEMBL4303,30.0,nM,IC50
CHEMBL468781,CHEMBL4303,20.0,nM,IC50
CHEMBL467399,CHEMBL4303,30.0,nM,IC50
CHEMBL365617,CHEMBL4303,25.0,nM,IC50
CHEMBL200469,CHEMBL4303,258.0,nM,IC50
CHEMBL200255,CHEMBL4303,461.0,nM,IC50
CHEMBL208239,CHEMBL4303,740.0,nM,IC50
CHEMBL251974,CHEMBL4303,600.0,nM,IC50
CHEMBL252124,CHEMBL4303,28.0,nM,IC50
CHEMBL371915,CHEMBL4303,700.0,nM,IC50
CHEMBL458860,CHEMBL4303,20000.0,nM,IC50
CHEMBL109480,CHEMBL4303,33.0,nM,IC50
CHEMBL109480,CHEMBL4303,15.0,nM,IC50
CHEMBL404630,CHEMBL4303,30.0,nM,IC50
CHEMBL278315,CHEMBL4303,20.0,nM,IC50
CHEMBL512064,CHEMBL4303,90.0,nM,IC50
CHEMBL456678,CHEMBL4303,9000.0,nM,IC50
CHEMBL555136,CHEMBL4303,29.0,nM,IC50
CHEMBL560099,CHEMBL4303,47.0,nM,IC50
CHEMBL549749,CHEMBL4303,56.0,nM,IC50
CHEMBL563327,CHEMBL4303,58.0,nM,IC50
CHEMBL550023,CHEMBL4303,58.0,nM,IC50
CHEMBL561428,CHEMBL4303,64.0,nM,IC50
CHEMBL557689,CHEMBL4303,80.0,nM,IC50
CHEMBL561359,CHEMBL4303,80.0,nM,IC50
CHEMBL561560,CHEMBL4303,84.0,nM,IC50
CHEMBL560298,CHEMBL4303,87.0,nM,IC50
CHEMBL554735,CHEMBL4303,102.0,nM,IC50
CHEMBL549817,CHEMBL4303,127.0,nM,IC50
CHEMBL560835,CHEMBL4303,176.0,nM,IC50
CHEMBL563168,CHEMBL4303,230.0,nM,IC50
CHEMBL564860,CHEMBL4303,300.0,nM,IC50
CHEMBL549674,CHEMBL4303,340.0,nM,IC50
CHEMBL554503,CHEMBL4303,720.0,nM,IC50
CHEMBL554496,CHEMBL4303,900.0,nM,IC50
CHEMBL549340,CHEMBL4303,1560.0,nM,IC50
CHEMBL563361,CHEMBL4303,5700.0,nM,IC50
CHEMBL561426,CHEMBL4303,20000.0,nM,IC50
CHEMBL541949,CHEMBL4303,350000.0,nM,IC50
CHEMBL540934,CHEMBL4303,490000.0,nM,IC50
CHEMBL549547,CHEMBL4303,535000.0,nM,IC50
CHEMBL539379,CHEMBL4303,570000.0,nM,IC50
CHEMBL549673,CHEMBL4303,1250000.0,nM,IC50
CHEMBL226345,CHEMBL4303,4000000.0,nM,IC50
CHEMBL43175,CHEMBL4303,4000000.0,nM,IC50
CHEMBL538937,CHEMBL4303,4000000.0,nM,IC50
CHEMBL560895,CHEMBL4303,22.0,nM,IC50
CHEMBL339231,CHEMBL4303,12.0,nM,IC50
CHEMBL109480,CHEMBL4303,7.0,nM,IC50
CHEMBL339231,CHEMBL4303,7.0,nM,IC50
CHEMBL560895,CHEMBL4303,7.0,nM,IC50
CHEMBL252164,CHEMBL4303,7.0,nM,IC50
CHEMBL467399,CHEMBL4303,7.0,nM,IC50
CHEMBL109480,CHEMBL4303,12.0,nM,IC50
CHEMBL252164,CHEMBL4303,7.0,nM,IC50
CHEMBL467399,CHEMBL4303,38.0,nM,IC50
CHEMBL252164,CHEMBL4303,21.0,nM,IC50
CHEMBL252164,CHEMBL4303,31.0,nM,IC50
CHEMBL467399,CHEMBL4303,140.0,nM,IC50
CHEMBL109480,CHEMBL4303,1270.0,nM,IC50
CHEMBL1917724,CHEMBL4303,50000.0,nM,IC50
CHEMBL1917725,CHEMBL4303,50000.0,nM,IC50
CHEMBL1917726,CHEMBL4303,50000.0,nM,IC50
CHEMBL1917727,CHEMBL4303,1300.0,nM,IC50
CHEMBL1917728,CHEMBL4303,1300.0,nM,IC50
CHEMBL1917729,CHEMBL4303,900.0,nM,IC50
CHEMBL1917878,CHEMBL4303,30.0,nM,IC50
CHEMBL1917723,CHEMBL4303,7600.0,nM,IC50
CHEMBL252164,CHEMBL4303,61.0,nM,IC50
CHEMBL1940913,CHEMBL4303,153.0,nM,IC50
CHEMBL1940914,CHEMBL4303,184.0,nM,IC50
CHEMBL1940915,CHEMBL4303,163.0,nM,IC50
CHEMBL1940916,CHEMBL4303,130.0,nM,IC50
CHEMBL1940917,CHEMBL4303,74.0,nM,IC50
CHEMBL1940918,CHEMBL4303,37.0,nM,IC50
CHEMBL1940919,CHEMBL4303,85.0,nM,IC50
CHEMBL1940920,CHEMBL4303,167.0,nM,IC50
CHEMBL1940921,CHEMBL4303,250.0,nM,IC50
CHEMBL1940922,CHEMBL4303,160.0,nM,IC50
CHEMBL1940923,CHEMBL4303,100000.0,nM,IC50
CHEMBL1940924,CHEMBL4303,168.0,nM,IC50
CHEMBL1940925,CHEMBL4303,55.0,nM,IC50
CHEMBL1940926,CHEMBL4303,41.0,nM,IC50
CHEMBL1940927,CHEMBL4303,190.0,nM,IC50
CHEMBL1940928,CHEMBL4303,260.0,nM,IC50
CHEMBL1940929,CHEMBL4303,240.0,nM,IC50
CHEMBL1940930,CHEMBL4303,24.0,nM,IC50
CHEMBL1940931,CHEMBL4303,30.0,nM,IC50
CHEMBL1940932,CHEMBL4303,28.0,nM,IC50
CHEMBL1940933,CHEMBL4303,40.0,nM,IC50
CHEMBL1940934,CHEMBL4303,5.4,nM,IC50
CHEMBL1940935,CHEMBL4303,5.0,nM,IC50
CHEMBL1940936,CHEMBL4303,5.0,nM,IC50
CHEMBL1940937,CHEMBL4303,5.0,nM,IC50
CHEMBL1940938,CHEMBL4303,5.0,nM,IC50
CHEMBL1940939,CHEMBL4303,5.0,nM,IC50
CHEMBL1940940,CHEMBL4303,24.0,nM,IC50
CHEMBL1938422,CHEMBL4303,8.6,nM,IC50
CHEMBL1940941,CHEMBL4303,5.0,nM,IC50
CHEMBL1940942,CHEMBL4303,39.0,nM,IC50
CHEMBL1940943,CHEMBL4303,14.0,nM,IC50
CHEMBL1940944,CHEMBL4303,12.6,nM,IC50
CHEMBL1940945,CHEMBL4303,5.0,nM,IC50
CHEMBL1940946,CHEMBL4303,5.0,nM,IC50
CHEMBL1940947,CHEMBL4303,15.0,nM,IC50
CHEMBL1940948,CHEMBL4303,5.0,nM,IC50
CHEMBL1940949,CHEMBL4303,12.0,nM,IC50
CHEMBL1941046,CHEMBL4303,5.0,nM,IC50
CHEMBL1941047,CHEMBL4303,7.4,nM,IC50
CHEMBL1941048,CHEMBL4303,19.6,nM,IC50
CHEMBL1941049,CHEMBL4303,8.8,nM,IC50
CHEMBL1941050,CHEMBL4303,214.0,nM,IC50
CHEMBL1941051,CHEMBL4303,120.0,nM,IC50
CHEMBL1941052,CHEMBL4303,26.0,nM,IC50
CHEMBL1941053,CHEMBL4303,34.0,nM,IC50
CHEMBL1941054,CHEMBL4303,34.0,nM,IC50
CHEMBL1941055,CHEMBL4303,71.0,nM,IC50
CHEMBL1941056,CHEMBL4303,24.0,nM,IC50
CHEMBL1941057,CHEMBL4303,32.0,nM,IC50
CHEMBL1941058,CHEMBL4303,32.0,nM,IC50
CHEMBL1941059,CHEMBL4303,22.0,nM,IC50
CHEMBL1941060,CHEMBL4303,24.0,nM,IC50
CHEMBL1941061,CHEMBL4303,20.0,nM,IC50
CHEMBL1941062,CHEMBL4303,19.0,nM,IC50
CHEMBL1941063,CHEMBL4303,84.0,nM,IC50
CHEMBL1941064,CHEMBL4303,22.0,nM,IC50
CHEMBL1941065,CHEMBL4303,250.0,nM,IC50
CHEMBL1941066,CHEMBL4303,27.0,nM,IC50
CHEMBL1941067,CHEMBL4303,40.0,nM,IC50
CHEMBL1941068,CHEMBL4303,10.0,nM,IC50
CHEMBL1941069,CHEMBL4303,36.0,nM,IC50
CHEMBL1941070,CHEMBL4303,260.0,nM,IC50
CHEMBL1941071,CHEMBL4303,48.0,nM,IC50
CHEMBL1941072,CHEMBL4303,62.0,nM,IC50
CHEMBL1941073,CHEMBL4303,33.0,nM,IC50
CHEMBL1941074,CHEMBL4303,34.0,nM,IC50
CHEMBL1941075,CHEMBL4303,20.0,nM,IC50
CHEMBL1941076,CHEMBL4303,15.0,nM,IC50
CHEMBL1941077,CHEMBL4303,5.0,nM,IC50
CHEMBL1941078,CHEMBL4303,5.0,nM,IC50
CHEMBL1941079,CHEMBL4303,40.0,nM,IC50
CHEMBL1941080,CHEMBL4303,230.0,nM,IC50
CHEMBL1941081,CHEMBL4303,430.0,nM,IC50
CHEMBL1941082,CHEMBL4303,620.0,nM,IC50
CHEMBL1941083,CHEMBL4303,1600.0,nM,IC50
CHEMBL2011843,CHEMBL4303,568.0,nM,IC50
CHEMBL2011845,CHEMBL4303,731.0,nM,IC50
CHEMBL2011846,CHEMBL4303,1898.0,nM,IC50
CHEMBL2010814,CHEMBL4303,20000.0,nM,IC50
CHEMBL2011847,CHEMBL4303,665.0,nM,IC50
CHEMBL2011848,CHEMBL4303,7369.0,nM,IC50
CHEMBL2011849,CHEMBL4303,7752.0,nM,IC50
CHEMBL2011850,CHEMBL4303,401.0,nM,IC50
CHEMBL2011851,CHEMBL4303,3655.0,nM,IC50
CHEMBL2011852,CHEMBL4303,20000.0,nM,IC50
CHEMBL2011842,CHEMBL4303,9974.0,nM,IC50
CHEMBL2011844,CHEMBL4303,5813.0,nM,IC50
CHEMBL2011853,CHEMBL4303,705.0,nM,IC50
CHEMBL2011854,CHEMBL4303,4.0,nM,IC50
CHEMBL2011855,CHEMBL4303,498.0,nM,IC50
CHEMBL2011856,CHEMBL4303,4510.0,nM,IC50
CHEMBL2011857,CHEMBL4303,16960.0,nM,IC50
CHEMBL2011858,CHEMBL4303,3783.0,nM,IC50
CHEMBL2011859,CHEMBL4303,16840.0,nM,IC50
CHEMBL2011860,CHEMBL4303,20000.0,nM,IC50
CHEMBL2011854,CHEMBL4303,5.0,nM,IC50
CHEMBL2011854,CHEMBL4303,36.0,nM,IC50
CHEMBL2011854,CHEMBL4303,11.0,nM,IC50
CHEMBL2042890,CHEMBL4303,1900.0,nM,IC50
CHEMBL2042889,CHEMBL4303,61000.0,nM,IC50
CHEMBL2042888,CHEMBL4303,21000.0,nM,IC50
CHEMBL2042887,CHEMBL4303,900.0,nM,IC50
CHEMBL2042886,CHEMBL4303,85000.0,nM,IC50
CHEMBL2042885,CHEMBL4303,45000.0,nM,IC50
CHEMBL2042884,CHEMBL4303,87000.0,nM,IC50
CHEMBL2042891,CHEMBL4303,1800.0,nM,IC50
CHEMBL2042892,CHEMBL4303,4000.0,nM,IC50
CHEMBL2042893,CHEMBL4303,660.0,nM,IC50
CHEMBL2042894,CHEMBL4303,610.0,nM,IC50
CHEMBL2042895,CHEMBL4303,230.0,nM,IC50
CHEMBL2042896,CHEMBL4303,900.0,nM,IC50
CHEMBL2042897,CHEMBL4303,1100.0,nM,IC50
CHEMBL2042898,CHEMBL4303,610.0,nM,IC50
CHEMBL2042899,CHEMBL4303,740.0,nM,IC50
CHEMBL2042900,CHEMBL4303,1700.0,nM,IC50
CHEMBL2042901,CHEMBL4303,570.0,nM,IC50
CHEMBL2042902,CHEMBL4303,1500.0,nM,IC50
CHEMBL2042903,CHEMBL4303,1300.0,nM,IC50
CHEMBL2042904,CHEMBL4303,3600.0,nM,IC50
CHEMBL2042905,CHEMBL4303,980.0,nM,IC50
CHEMBL2042906,CHEMBL4303,3400.0,nM,IC50
CHEMBL2042856,CHEMBL4303,1100.0,nM,IC50
CHEMBL2042857,CHEMBL4303,330.0,nM,IC50
CHEMBL2042858,CHEMBL4303,1100.0,nM,IC50
CHEMBL2042859,CHEMBL4303,630.0,nM,IC50
CHEMBL2042860,CHEMBL4303,390.0,nM,IC50
CHEMBL2042861,CHEMBL4303,760.0,nM,IC50
CHEMBL2042862,CHEMBL4303,470.0,nM,IC50
CHEMBL2042863,CHEMBL4303,2300.0,nM,IC50
CHEMBL2042864,CHEMBL4303,980.0,nM,IC50
CHEMBL2040871,CHEMBL4303,20000.0,nM,IC50
CHEMBL2042865,CHEMBL4303,2600.0,nM,IC50
CHEMBL2042866,CHEMBL4303,2400.0,nM,IC50
CHEMBL2042867,CHEMBL4303,1300.0,nM,IC50
CHEMBL2042868,CHEMBL4303,400.0,nM,IC50
CHEMBL2042869,CHEMBL4303,1500.0,nM,IC50
CHEMBL2042870,CHEMBL4303,250.0,nM,IC50
CHEMBL2042871,CHEMBL4303,3000.0,nM,IC50
CHEMBL2042872,CHEMBL4303,1400.0,nM,IC50
CHEMBL2042873,CHEMBL4303,1300.0,nM,IC50
CHEMBL2042874,CHEMBL4303,5700.0,nM,IC50
CHEMBL2042875,CHEMBL4303,1300.0,nM,IC50
CHEMBL2042876,CHEMBL4303,2500.0,nM,IC50
CHEMBL2042877,CHEMBL4303,590.0,nM,IC50
CHEMBL2042878,CHEMBL4303,710.0,nM,IC50
CHEMBL2042879,CHEMBL4303,800.0,nM,IC50
CHEMBL2042880,CHEMBL4303,800.0,nM,IC50
CHEMBL2042881,CHEMBL4303,730.0,nM,IC50
CHEMBL2042882,CHEMBL4303,410.0,nM,IC50
CHEMBL2042883,CHEMBL4303,60.0,nM,IC50
CHEMBL2042760,CHEMBL4303,780.0,nM,IC50
CHEMBL2042761,CHEMBL4303,370.0,nM,IC50
CHEMBL2042762,CHEMBL4303,580.0,nM,IC50
CHEMBL2042763,CHEMBL4303,460.0,nM,IC50
CHEMBL2042764,CHEMBL4303,170.0,nM,IC50
CHEMBL2042765,CHEMBL4303,680.0,nM,IC50
CHEMBL2040870,CHEMBL4303,580.0,nM,IC50
CHEMBL2042766,CHEMBL4303,500.0,nM,IC50
CHEMBL2042767,CHEMBL4303,200.0,nM,IC50
CHEMBL2042768,CHEMBL4303,350.0,nM,IC50
CHEMBL2042769,CHEMBL4303,150.0,nM,IC50
CHEMBL2042883,CHEMBL4303,1000.0,nM,IC50
CHEMBL2042769,CHEMBL4303,1100.0,nM,IC50
CHEMBL278315,CHEMBL4303,348.0,nM,IC50
CHEMBL2333365,CHEMBL4303,3500.0,nM,IC50
CHEMBL2413570,CHEMBL4303,7000.0,nM,IC50
CHEMBL2413569,CHEMBL4303,7000.0,nM,IC50
CHEMBL2413568,CHEMBL4303,7000.0,nM,IC50
CHEMBL2413587,CHEMBL4303,52000.0,nM,IC50
CHEMBL2413565,CHEMBL4303,16000.0,nM,IC50
CHEMBL14830,CHEMBL4303,42159.0,nM,IC50
CHEMBL14249,CHEMBL4303,893677.0,nM,IC50
CHEMBL2103879,CHEMBL4303,5.0,nM,IC50
CHEMBL252164,CHEMBL4303,16.0,nM,IC50
CHEMBL560895,CHEMBL4303,25.0,nM,IC50
CHEMBL2419346,CHEMBL4303,38.0,nM,IC50
CHEMBL200102,CHEMBL4303,42.0,nM,IC50
CHEMBL467399,CHEMBL4303,17.0,nM,IC50
CHEMBL109480,CHEMBL4303,45.0,nM,IC50
CHEMBL278315,CHEMBL4303,22.0,nM,IC50
CHEMBL414883,CHEMBL4303,19.0,nM,IC50
CHEMBL3126058,CHEMBL4303,920.0,nM,IC50
CHEMBL3126057,CHEMBL4303,1210.0,nM,IC50
CHEMBL3126056,CHEMBL4303,9780.0,nM,IC50
CHEMBL3126055,CHEMBL4303,21230.0,nM,IC50
CHEMBL3126085,CHEMBL4303,11790.0,nM,IC50
CHEMBL3126084,CHEMBL4303,8690.0,nM,IC50
CHEMBL3126083,CHEMBL4303,6420.0,nM,IC50
CHEMBL3126082,CHEMBL4303,950.0,nM,IC50
CHEMBL3126081,CHEMBL4303,640.0,nM,IC50
CHEMBL3126080,CHEMBL4303,2030.0,nM,IC50
CHEMBL3126079,CHEMBL4303,870.0,nM,IC50
CHEMBL3126078,CHEMBL4303,2250.0,nM,IC50
CHEMBL3126077,CHEMBL4303,1430.0,nM,IC50
CHEMBL3126076,CHEMBL4303,750.0,nM,IC50
CHEMBL3126075,CHEMBL4303,100000.0,nM,IC50
CHEMBL3126074,CHEMBL4303,70430.0,nM,IC50
CHEMBL383824,CHEMBL4303,930.0,nM,IC50
CHEMBL3126073,CHEMBL4303,15290.0,nM,IC50
CHEMBL3126072,CHEMBL4303,6320.0,nM,IC50
CHEMBL3126071,CHEMBL4303,22610.0,nM,IC50
CHEMBL3126070,CHEMBL4303,36490.0,nM,IC50
CHEMBL3126069,CHEMBL4303,25770.0,nM,IC50
CHEMBL3126068,CHEMBL4303,30410.0,nM,IC50
CHEMBL3126067,CHEMBL4303,3670.0,nM,IC50
CHEMBL3126066,CHEMBL4303,13840.0,nM,IC50
CHEMBL3126065,CHEMBL4303,11450.0,nM,IC50
CHEMBL3126064,CHEMBL4303,4370.0,nM,IC50
CHEMBL3126063,CHEMBL4303,5430.0,nM,IC50
CHEMBL3126062,CHEMBL4303,970.0,nM,IC50
CHEMBL3126061,CHEMBL4303,1030.0,nM,IC50
CHEMBL3126060,CHEMBL4303,2430.0,nM,IC50
CHEMBL3126059,CHEMBL4303,5120.0,nM,IC50
CHEMBL1622311,CHEMBL4303,5310.0,nM,IC50
CHEMBL3128291,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128288,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128287,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128285,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128284,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128282,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128279,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128276,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128275,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128273,CHEMBL4303,500000.0,nM,IC50
CHEMBL3128272,CHEMBL4303,250000.0,nM,IC50
CHEMBL3128270,CHEMBL4303,500000.0,nM,IC50
CHEMBL112953,CHEMBL4303,660.0,nM,IC50
CHEMBL164,CHEMBL4303,13500.0,nM,IC50
CHEMBL3234416,CHEMBL4303,119500.0,nM,IC50
CHEMBL109480,CHEMBL4303,26500.0,nM,IC50
CHEMBL3235333,CHEMBL4303,120.0,nM,IC50
CHEMBL3235334,CHEMBL4303,120.0,nM,IC50
CHEMBL3235335,CHEMBL4303,110.0,nM,IC50
CHEMBL3235336,CHEMBL4303,190.0,nM,IC50
CHEMBL3235337,CHEMBL4303,720.0,nM,IC50
CHEMBL3235338,CHEMBL4303,90.0,nM,IC50
CHEMBL3235339,CHEMBL4303,190.0,nM,IC50
CHEMBL3235340,CHEMBL4303,420.0,nM,IC50
CHEMBL3235341,CHEMBL4303,220.0,nM,IC50
CHEMBL3235342,CHEMBL4303,450.0,nM,IC50
CHEMBL3235343,CHEMBL4303,140.0,nM,IC50
CHEMBL3235344,CHEMBL4303,930.0,nM,IC50
CHEMBL3235345,CHEMBL4303,73.0,nM,IC50
CHEMBL3235346,CHEMBL4303,10000.0,nM,IC50
CHEMBL3235347,CHEMBL4303,8500.0,nM,IC50
CHEMBL3235348,CHEMBL4303,10000.0,nM,IC50
CHEMBL3235349,CHEMBL4303,3600.0,nM,IC50
CHEMBL3235350,CHEMBL4303,143.0,nM,IC50
CHEMBL3235351,CHEMBL4303,530.0,nM,IC50
CHEMBL3235352,CHEMBL4303,222.0,nM,IC50
CHEMBL3235353,CHEMBL4303,24.0,nM,IC50
CHEMBL3235354,CHEMBL4303,36.0,nM,IC50
CHEMBL3235355,CHEMBL4303,19.0,nM,IC50
CHEMBL3235356,CHEMBL4303,195.0,nM,IC50
CHEMBL3235357,CHEMBL4303,1000.0,nM,IC50
CHEMBL3235358,CHEMBL4303,1700.0,nM,IC50
CHEMBL3235359,CHEMBL4303,480.0,nM,IC50
CHEMBL3235360,CHEMBL4303,230.0,nM,IC50
CHEMBL3235361,CHEMBL4303,80.0,nM,IC50
CHEMBL3235362,CHEMBL4303,81.0,nM,IC50
CHEMBL3235363,CHEMBL4303,280.0,nM,IC50
CHEMBL3104858,CHEMBL4303,30.0,nM,IC50
CHEMBL3235350,CHEMBL4303,27.0,nM,IC50
CHEMBL3235353,CHEMBL4303,6.0,nM,IC50
CHEMBL252164,CHEMBL4303,7.0,nM,IC50
CHEMBL3235842,CHEMBL4303,50900.0,nM,IC50
CHEMBL3235843,CHEMBL4303,100000.0,nM,IC50
CHEMBL3235844,CHEMBL4303,40240.0,nM,IC50
CHEMBL3235845,CHEMBL4303,47880.0,nM,IC50
CHEMBL1706253,CHEMBL4303,63200.0,nM,IC50
CHEMBL3235846,CHEMBL4303,55120.0,nM,IC50
CHEMBL3235847,CHEMBL4303,46130.0,nM,IC50
CHEMBL1882758,CHEMBL4303,74680.0,nM,IC50
CHEMBL3235848,CHEMBL4303,59280.0,nM,IC50
CHEMBL3235849,CHEMBL4303,35180.0,nM,IC50
CHEMBL3235850,CHEMBL4303,87960.0,nM,IC50
CHEMBL383824,CHEMBL4303,1410.0,nM,IC50
CHEMBL1214827,CHEMBL4303,350.0,nM,IC50
CHEMBL3235842,CHEMBL4303,,,IC50
CHEMBL3235843,CHEMBL4303,,,IC50
CHEMBL3235844,CHEMBL4303,100000.0,nM,IC50
CHEMBL3235845,CHEMBL4303,100000.0,nM,IC50
CHEMBL1706253,CHEMBL4303,,,IC50
CHEMBL3235846,CHEMBL4303,,,IC50
CHEMBL3235847,CHEMBL4303,100000.0,nM,IC50
CHEMBL1882758,CHEMBL4303,,,IC50
CHEMBL3235848,CHEMBL4303,,,IC50
CHEMBL3235849,CHEMBL4303,45390.0,nM,IC50
CHEMBL3235850,CHEMBL4303,,,IC50
CHEMBL383824,CHEMBL4303,90.0,nM,IC50
CHEMBL1214827,CHEMBL4303,30.0,nM,IC50
CHEMBL3235851,CHEMBL4303,16440.0,nM,IC50
CHEMBL3235852,CHEMBL4303,27210.0,nM,IC50
CHEMBL3235853,CHEMBL4303,24480.0,nM,IC50
CHEMBL3235854,CHEMBL4303,7880.0,nM,IC50
CHEMBL3235855,CHEMBL4303,3230.0,nM,IC50
CHEMBL3235856,CHEMBL4303,930.0,nM,IC50
CHEMBL3235857,CHEMBL4303,510.0,nM,IC50
CHEMBL3235858,CHEMBL4303,420.0,nM,IC50
CHEMBL3235851,CHEMBL4303,40360.0,nM,IC50
CHEMBL3235852,CHEMBL4303,100000.0,nM,IC50
CHEMBL3235853,CHEMBL4303,100000.0,nM,IC50
CHEMBL3235854,CHEMBL4303,30540.0,nM,IC50
CHEMBL3235855,CHEMBL4303,10230.0,nM,IC50
CHEMBL3235856,CHEMBL4303,1670.0,nM,IC50
CHEMBL3235857,CHEMBL4303,310.0,nM,IC50
CHEMBL3235858,CHEMBL4303,100.0,nM,IC50
CHEMBL297453,CHEMBL4303,155000.0,nM,IC50
CHEMBL264938,CHEMBL4303,34000.0,nM,IC50
CHEMBL3264525,CHEMBL4303,24000.0,nM,IC50
CHEMBL3264526,CHEMBL4303,41000.0,nM,IC50
CHEMBL3264527,CHEMBL4303,58000.0,nM,IC50
CHEMBL3264528,CHEMBL4303,64000.0,nM,IC50
CHEMBL3264529,CHEMBL4303,30000.0,nM,IC50
CHEMBL3264530,CHEMBL4303,75000.0,nM,IC50
CHEMBL3264531,CHEMBL4303,44000.0,nM,IC50
CHEMBL3264532,CHEMBL4303,98000.0,nM,IC50
CHEMBL3264533,CHEMBL4303,110000.0,nM,IC50
CHEMBL3264534,CHEMBL4303,280000.0,nM,IC50
CHEMBL3264535,CHEMBL4303,65000.0,nM,IC50
CHEMBL3264536,CHEMBL4303,69000.0,nM,IC50
CHEMBL3264537,CHEMBL4303,81000.0,nM,IC50
CHEMBL3264538,CHEMBL4303,310000.0,nM,IC50
CHEMBL3264539,CHEMBL4303,440000.0,nM,IC50
CHEMBL3264540,CHEMBL4303,410000.0,nM,IC50
CHEMBL3264541,CHEMBL4303,63000.0,nM,IC50
CHEMBL1923070,CHEMBL4303,35000.0,nM,IC50
CHEMBL3264542,CHEMBL4303,120000.0,nM,IC50
CHEMBL3264543,CHEMBL4303,150000.0,nM,IC50
CHEMBL36506,CHEMBL4303,231000.0,nM,IC50
CHEMBL389471,CHEMBL4303,15300.0,nM,IC50
CHEMBL278315,CHEMBL4303,10.0,nM,IC50
CHEMBL3360762,CHEMBL4303,160000.0,nM,IC50
CHEMBL3360767,CHEMBL4303,18600.0,nM,IC50
CHEMBL3360769,CHEMBL4303,18800.0,nM,IC50
CHEMBL3360770,CHEMBL4303,15800.0,nM,IC50
CHEMBL3360771,CHEMBL4303,120000.0,nM,IC50
CHEMBL3360772,CHEMBL4303,67000.0,nM,IC50
CHEMBL3360773,CHEMBL4303,121000.0,nM,IC50
CHEMBL3360774,CHEMBL4303,10400.0,nM,IC50
CHEMBL3360775,CHEMBL4303,16800.0,nM,IC50
CHEMBL3360776,CHEMBL4303,27000.0,nM,IC50
CHEMBL3360777,CHEMBL4303,730.0,nM,IC50
CHEMBL190439,CHEMBL4303,100000.0,nM,IC50
CHEMBL193892,CHEMBL4303,100000.0,nM,IC50
CHEMBL190438,CHEMBL4303,100000.0,nM,IC50
CHEMBL371372,CHEMBL4303,100000.0,nM,IC50
CHEMBL370286,CHEMBL4303,100000.0,nM,IC50
CHEMBL426086,CHEMBL4303,,,IC50
CHEMBL365118,CHEMBL4303,300000.0,nM,IC50
CHEMBL3426733,CHEMBL4303,,,IC50
CHEMBL424824,CHEMBL4303,300000.0,nM,IC50
CHEMBL371570,CHEMBL4303,50000.0,nM,IC50
CHEMBL364450,CHEMBL4303,100000.0,nM,IC50
CHEMBL364239,CHEMBL4303,300000.0,nM,IC50
CHEMBL364456,CHEMBL4303,100000.0,nM,IC50
CHEMBL192013,CHEMBL4303,500000.0,nM,IC50
CHEMBL3426734,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426735,CHEMBL4303,,,IC50
CHEMBL195096,CHEMBL4303,300000.0,nM,IC50
CHEMBL3426736,CHEMBL4303,,,IC50
CHEMBL3426737,CHEMBL4303,,,IC50
CHEMBL3426738,CHEMBL4303,,,IC50
CHEMBL3426739,CHEMBL4303,39470.0,nM,IC50
CHEMBL192480,CHEMBL4303,200000.0,nM,IC50
CHEMBL3426740,CHEMBL4303,500000.0,nM,IC50
CHEMBL200102,CHEMBL4303,42.0,nM,IC50
CHEMBL3426741,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426742,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426743,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426744,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426745,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426746,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426747,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426748,CHEMBL4303,100000.0,nM,IC50
CHEMBL3426749,CHEMBL4303,100000.0,nM,IC50
